cui	Disease Name	cui	Disease Name	MeSH Disease Class	UMLS Semantic Type	cui	Disease Name	gene	Symbol	gene	Symbol	Uniprot	Gene Name	Pathway	Panther Protein Class	gene	Symbol	Score	Disease	Score	Gene	Score	Disease	Gene	Score	Disease	Gene	Score	# Of PMIDs
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	4853	NOTCH2	4853	NOTCH2	Q04721	notch 2	Signal Transduction; Gene Expression	defense/immunity protein; receptor; signaling molecule	4853	NOTCH2	0.261825999135926	umls:C0011860	0.261825999135926	4853	0.261825999135926	umls:C0011860	4853	0.261825999135926	umls:C0011860	4853	0.261825999135926	25
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	4544	MTNR1B	4544	MTNR1B	P49286	melatonin receptor 1B	Signal Transduction	receptor	4544	MTNR1B	0.258462294071905	umls:C0011860	0.258462294071905	4544	0.258462294071905	umls:C0011860	4544	0.258462294071905	umls:C0011860	4544	0.258462294071905	41
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	2646	GCKR	2646	GCKR	Q14397	glucokinase (hexokinase 4) regulator	Transmembrane transport of small molecules; Metabolism	null	2646	GCKR	0.250993113332273	umls:C0011860	0.250993113332273	2646	0.250993113332273	umls:C0011860	2646	0.250993113332273	umls:C0011860	2646	0.250993113332273	30
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	6513	SLC2A1	6513	SLC2A1	P11166	solute carrier family 2 (facilitated glucose transporter), member 1	Transmembrane transport of small molecules; Metabolism	transporter	6513	SLC2A1	0.250377073233488	umls:C0011860	0.250377073233488	6513	0.250377073233488	umls:C0011860	6513	0.250377073233488	umls:C0011860	6513	0.250377073233488	34
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	5465	PPARA	5465	PPARA	Q07869	peroxisome proliferator-activated receptor alpha	null	nucleic acid binding; receptor; transcription factor	5465	PPARA	0.246749930491858	umls:C0011860	0.246749930491858	5465	0.246749930491858	umls:C0011860	5465	0.246749930491858	umls:C0011860	5465	0.246749930491858	45
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	2641	GCG	2641	GCG	P01275	glucagon	Metabolism of proteins; Signal Transduction; Metabolism	signaling molecule	2641	GCG	0.242564675783669	umls:C0011860	0.242564675783669	2641	0.242564675783669	umls:C0011860	2641	0.242564675783669	umls:C0011860	2641	0.242564675783669	80
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	2784	GNB3	2784	GNB3	P16520	guanine nucleotide binding protein (G protein), beta polypeptide 3	Hemostasis; Metabolism of proteins; Transmembrane transport of small molecules; Metabolism; Neuronal System; Signal Transduction	enzyme modulator; hydrolase	2784	GNB3	0.240278356338301	umls:C0011860	0.240278356338301	2784	0.240278356338301	umls:C0011860	2784	0.240278356338301	umls:C0011860	2784	0.240278356338301	15
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	7040	TGFB1	7040	TGFB1	P01137	transforming growth factor, beta 1	null	signaling molecule	7040	TGFB1	0.23942784262802	umls:C0011860	0.23942784262802	7040	0.23942784262802	umls:C0011860	7040	0.23942784262802	umls:C0011860	7040	0.23942784262802	16
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	5770	PTPN1	5770	PTPN1	P18031	protein tyrosine phosphatase, non-receptor type 1	Hemostasis; Signal Transduction; Immune System	hydrolase; phosphatase	5770	PTPN1	0.236807203646095	umls:C0011860	0.236807203646095	5770	0.236807203646095	umls:C0011860	5770	0.236807203646095	umls:C0011860	5770	0.236807203646095	23
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	6648	SOD2	6648	SOD2	P04179	superoxide dismutase 2, mitochondrial	Cellular responses to stress	oxidoreductase	6648	SOD2	0.235155207184131	umls:C0011860	0.235155207184131	6648	0.235155207184131	umls:C0011860	6648	0.235155207184131	umls:C0011860	6648	0.235155207184131	18
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	2944	GSTM1	2944	GSTM1	P09488	glutathione S-transferase mu 1	Metabolism	null	2944	GSTM1	0.233356117846372	umls:C0011860	0.233356117846372	2944	0.233356117846372	umls:C0011860	2944	0.233356117846372	umls:C0011860	2944	0.233356117846372	21
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3162	HMOX1	3162	HMOX1	P09601	heme oxygenase (decycling) 1	Transmembrane transport of small molecules; Metabolism	oxidoreductase	3162	HMOX1	0.226092446652123	umls:C0011860	0.226092446652123	3162	0.226092446652123	umls:C0011860	3162	0.226092446652123	umls:C0011860	3162	0.226092446652123	11
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1535	CYBA	1535	CYBA	P13498	cytochrome b-245, alpha polypeptide	Signal Transduction; Immune System	null	1535	CYBA	0.224420383297674	umls:C0011860	0.224420383297674	1535	0.224420383297674	umls:C0011860	1535	0.224420383297674	umls:C0011860	1535	0.224420383297674	15
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	7133	TNFRSF1B	7133	TNFRSF1B	P20333	tumor necrosis factor receptor superfamily, member 1B	null	defense/immunity protein; receptor	7133	TNFRSF1B	0.223491874562681	umls:C0011860	0.223491874562681	7133	0.223491874562681	umls:C0011860	7133	0.223491874562681	umls:C0011860	7133	0.223491874562681	9
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3240	HP	3240	HP	P00738	haptoglobin	Binding and Uptake of Ligands by Scavenger Receptors	calcium-binding protein; defense/immunity protein; hydrolase; protease	3240	HP	0.222054284819729	umls:C0011860	0.222054284819729	3240	0.222054284819729	umls:C0011860	3240	0.222054284819729	umls:C0011860	3240	0.222054284819729	20
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	847	CAT	847	CAT	P04040	catalase	null	oxidoreductase	847	CAT	0.221819811208233	umls:C0011860	0.221819811208233	847	0.221819811208233	umls:C0011860	847	0.221819811208233	umls:C0011860	847	0.221819811208233	15
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	6647	SOD1	6647	SOD1	P00441	superoxide dismutase 1, soluble	Cellular responses to stress; Hemostasis	oxidoreductase	6647	SOD1	0.220969297497952	umls:C0011860	0.220969297497952	6647	0.220969297497952	umls:C0011860	6647	0.220969297497952	umls:C0011860	6647	0.220969297497952	11
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	145741	C2CD4A	145741	C2CD4A	Q8NCU7	C2 calcium-dependent domain containing 4A	null	membrane traffic protein	145741	C2CD4A	0.220118783787671	umls:C0011860	0.220118783787671	145741	0.220118783787671	umls:C0011860	145741	0.220118783787671	umls:C0011860	145741	0.220118783787671	5
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	111	ADCY5	111	ADCY5	O95622	adenylate cyclase 5	null	lyase	111	ADCY5	0.219502743688886	umls:C0011860	0.219502743688886	111	0.219502743688886	umls:C0011860	111	0.219502743688886	umls:C0011860	111	0.219502743688886	11
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	4968	OGG1	4968	OGG1	O15527	8-oxoguanine DNA glycosylase	DNA Repair	nucleic acid binding	4968	OGG1	0.218935734548698	umls:C0011860	0.218935734548698	4968	0.218935734548698	umls:C0011860	4968	0.218935734548698	umls:C0011860	4968	0.218935734548698	7
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	5126	PCSK2	5126	PCSK2	P16519	proprotein convertase subtilisin/kexin type 2	Metabolism of proteins	hydrolase; protease	5126	PCSK2	0.218085220838417	umls:C0011860	0.218085220838417	5126	0.218085220838417	umls:C0011860	5126	0.218085220838417	umls:C0011860	5126	0.218085220838417	6
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	6462	SHBG	6462	SHBG	P04278	sex hormone-binding globulin	null	lyase	6462	SHBG	0.218036189879819	umls:C0011860	0.218036189879819	6462	0.218036189879819	umls:C0011860	6462	0.218036189879819	umls:C0011860	6462	0.218036189879819	13
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	2876	GPX1	2876	GPX1	P07203	glutathione peroxidase 1	Cellular responses to stress; Metabolism	oxidoreductase	2876	GPX1	0.217801716268324	umls:C0011860	0.217801716268324	2876	0.217801716268324	umls:C0011860	2876	0.217801716268324	umls:C0011860	2876	0.217801716268324	6
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	4790	NFKB1	4790	NFKB1	P19838	nuclear factor of kappa light polypeptide gene enhancer in B-cells 1	Developmental Biology; Immune System; Cellular responses to stress; Signal Transduction	transcription factor	4790	NFKB1	0.216618667029351	umls:C0011860	0.216618667029351	4790	0.216618667029351	umls:C0011860	4790	0.216618667029351	umls:C0011860	4790	0.216618667029351	10
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	10363	HMG20A	10363	HMG20A	Q9NP66	high mobility group 20A	null	nucleic acid binding; signaling molecule; transcription factor	10363	HMG20A	0.21576815331907	umls:C0011860	0.21576815331907	10363	0.21576815331907	umls:C0011860	10363	0.21576815331907	umls:C0011860	10363	0.21576815331907	5
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	5629	PROX1	5629	PROX1	Q92786	prospero homeobox 1	null	nucleic acid binding; transcription factor	5629	PROX1	0.215484648748976	umls:C0011860	0.215484648748976	5629	0.215484648748976	umls:C0011860	5629	0.215484648748976	umls:C0011860	5629	0.215484648748976	6
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3098	HK1	3098	HK1	P19367	hexokinase 1	Transmembrane transport of small molecules; Metabolism	kinase; transferase	3098	HK1	0.215201144178882	umls:C0011860	0.215201144178882	3098	0.215201144178882	umls:C0011860	3098	0.215201144178882	umls:C0011860	3098	0.215201144178882	5
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	5579	PRKCB	5579	PRKCB	P05771	protein kinase C, beta	Hemostasis; Immune System; Neuronal System; Cell Cycle; Signal Transduction	calcium-binding protein; kinase; transfer/carrier protein; transferase	5579	PRKCB	0.215201144178882	umls:C0011860	0.215201144178882	5579	0.215201144178882	umls:C0011860	5579	0.215201144178882	umls:C0011860	5579	0.215201144178882	4
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	388125	C2CD4B	388125	C2CD4B	A6NLJ0	C2 calcium-dependent domain containing 4B	null	membrane traffic protein	388125	C2CD4B	0.215201144178882	umls:C0011860	0.215201144178882	388125	0.215201144178882	umls:C0011860	388125	0.215201144178882	umls:C0011860	388125	0.215201144178882	3
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	5184	PEPD	5184	PEPD	P12955	peptidase D	null	hydrolase; nucleic acid binding; protease; transcription factor	5184	PEPD	0.214917639608789	umls:C0011860	0.214917639608789	5184	0.214917639608789	umls:C0011860	5184	0.214917639608789	umls:C0011860	5184	0.214917639608789	2
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	6720	SREBF1	6720	SREBF1	P36956	sterol regulatory element binding transcription factor 1	Circadian Clock; Developmental Biology; Metabolism	transcription factor	6720	SREBF1	0.214703887867768	umls:C0011860	0.214703887867768	6720	0.214703887867768	umls:C0011860	6720	0.214703887867768	umls:C0011860	6720	0.214703887867768	14
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	10239	AP3S2	10239	AP3S2	P59780	adaptor-related protein complex 3, sigma 2 subunit	null	membrane traffic protein	10239	AP3S2	0.212884076659535	umls:C0011860	0.212884076659535	10239	0.212884076659535	umls:C0011860	10239	0.212884076659535	umls:C0011860	10239	0.212884076659535	2
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	355	FAS	355	FAS	P25445	Fas cell surface death receptor	null	receptor	355	FAS	0.212600572089441	umls:C0011860	0.212600572089441	355	0.212600572089441	umls:C0011860	355	0.212600572089441	umls:C0011860	355	0.212600572089441	3
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	894	CCND2	894	CCND2	P30279	cyclin D2	null	enzyme modulator	894	CCND2	0.212600572089441	umls:C0011860	0.212600572089441	894	0.212600572089441	umls:C0011860	894	0.212600572089441	umls:C0011860	894	0.212600572089441	2
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	2888	GRB14	2888	GRB14	Q14449	growth factor receptor-bound protein 14	null	transmembrane receptor regulatory/adaptor protein	2888	GRB14	0.212600572089441	umls:C0011860	0.212600572089441	2888	0.212600572089441	umls:C0011860	2888	0.212600572089441	umls:C0011860	2888	0.212600572089441	2
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	4825	NKX6-1	4825	NKX6-1	P78426	NK6 homeobox 1	Developmental Biology	nucleic acid binding; transcription factor	4825	NKX6-1	0.212600572089441	umls:C0011860	0.212600572089441	4825	0.212600572089441	umls:C0011860	4825	0.212600572089441	umls:C0011860	4825	0.212600572089441	3
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	5080	PAX6	5080	PAX6	P26367	paired box 6	Developmental Biology; Metabolism of proteins	nucleic acid binding; transcription factor	5080	PAX6	0.212600572089441	umls:C0011860	0.212600572089441	5080	0.212600572089441	umls:C0011860	5080	0.212600572089441	umls:C0011860	5080	0.212600572089441	3
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	7325	UBE2E2	7325	UBE2E2	Q96LR5	ubiquitin-conjugating enzyme E2E 2	Immune System	ligase	7325	UBE2E2	0.212600572089441	umls:C0011860	0.212600572089441	7325	0.212600572089441	umls:C0011860	7325	0.212600572089441	umls:C0011860	7325	0.212600572089441	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	9559	VPS26A	9559	VPS26A	O75436	vacuolar protein sorting 26 homolog A (S. pombe)	Signal Transduction	membrane traffic protein	9559	VPS26A	0.212600572089441	umls:C0011860	0.212600572089441	9559	0.212600572089441	umls:C0011860	9559	0.212600572089441	umls:C0011860	9559	0.212600572089441	2
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	10296	MAEA	10296	MAEA	Q7L5Y9	macrophage erythroblast attacher	null	null	10296	MAEA	0.212600572089441	umls:C0011860	0.212600572089441	10296	0.212600572089441	umls:C0011860	10296	0.212600572089441	umls:C0011860	10296	0.212600572089441	2
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	55600	ITLN1	55600	ITLN1	Q8WWA0	intelectin 1 (galactofuranose binding)	null	null	55600	ITLN1	0.212600572089441	umls:C0011860	0.212600572089441	55600	0.212600572089441	umls:C0011860	55600	0.212600572089441	umls:C0011860	55600	0.212600572089441	3
